mark,userName,p_id,tag,submited,passing_rate,level,mark_idx,userName_idx,p_id_idx,level_idx,submited_idx,passing_rate_idx
Accepted,Roy136,P1001,,576.31,0.59,入门,1,303,1,0,1,1
Unaccepted,wxz123888,P1001,,576.31,0.59,入门,0,304,1,0,1,1
Accepted,po1866,P1001,,576.31,0.59,入门,1,305,1,0,1,1
Unaccepted,UnknownHostException,P1001,,576.31,0.59,入门,0,306,1,0,1,1
Accepted,tlzx_px,P1001,,576.31,0.59,入门,1,307,1,0,1,1
Accepted,ruirui,P1001,,576.31,0.59,入门,1,308,1,0,1,1
Accepted,KLEED,P1001,,576.31,0.59,入门,1,309,1,0,1,1
Accepted,baishengmen,P1001,,576.31,0.59,入门,1,82,1,0,1,1
Unaccepted,caiyunzhao,P1001,,576.31,0.59,入门,0,310,1,0,1,1
Unaccepted,CHUANJIGL,P1001,,576.31,0.59,入门,0,311,1,0,1,1
Unaccepted,幸福的阳光,P1001,,576.31,0.59,入门,0,312,1,0,1,1
Accepted,remrem,P1001,,576.31,0.59,入门,1,313,1,0,1,1
Accepted,luogu_zsj,P1001,,576.31,0.59,入门,1,314,1,0,1,1
Accepted,Kezoom,P1001,,576.31,0.59,入门,1,315,1,0,1,1
Unaccepted,LO_XJY_VE,P1001,,576.31,0.59,入门,0,316,1,0,1,1
Unaccepted,wistars,P1001,,576.31,0.59,入门,0,317,1,0,1,1
Unaccepted,jianlan0335,P1001,,576.31,0.59,入门,0,318,1,0,1,1
Unaccepted,caoxiaonan,P1001,,576.31,0.59,入门,0,319,1,0,1,1
Accepted,wei189299,P1001,,576.31,0.59,入门,1,90,1,0,1,1
Accepted,李坤璘,P1001,,576.31,0.59,入门,1,89,1,0,1,1
Accepted,lihaifeng,P1001,,576.31,0.59,入门,1,320,1,0,1,1
Accepted,hhoppitree,P1001,,576.31,0.59,入门,1,321,1,0,1,1
Accepted,z97155,P1001,,576.31,0.59,入门,1,86,1,0,1,1
Unaccepted,培淇2021,P1001,,576.31,0.59,入门,0,322,1,0,1,1
Unaccepted,VecTorLi,P1001,,576.31,0.59,入门,0,323,1,0,1,1
Accepted,ZZN1204,P1001,,576.31,0.59,入门,1,324,1,0,1,1
Accepted,柑普0615,P1001,,576.31,0.59,入门,1,93,1,0,1,1
Accepted,鹊桥仙令,P1001,,576.31,0.59,入门,1,325,1,0,1,1
Unaccepted,tqz1013,P1001,,576.31,0.59,入门,0,326,1,0,1,1
Accepted,dream_Hao,P1001,,576.31,0.59,入门,1,327,1,0,1,1
Accepted,11BAI123,P1001,,576.31,0.59,入门,1,328,1,0,1,1
Accepted,xhl_338,P1001,,576.31,0.59,入门,1,97,1,0,1,1
Accepted,Rotation°,P1001,,576.31,0.59,入门,1,329,1,0,1,1
Unaccepted,陈chen54188,P1001,,576.31,0.59,入门,0,330,1,0,1,1
Accepted,Na_intern,P1001,,576.31,0.59,入门,1,331,1,0,1,1
Unaccepted,李常定7788,P1001,,576.31,0.59,入门,0,332,1,0,1,1
Accepted,Scandium123,P1001,,576.31,0.59,入门,1,103,1,0,1,1
Accepted,pppqqc,P1001,,576.31,0.59,入门,1,105,1,0,1,1
Unaccepted,zlx517,P1001,,576.31,0.59,入门,0,333,1,0,1,1
Unaccepted,zxych001,P1001,,576.31,0.59,入门,0,108,1,0,1,1
Accepted,kanhw,P1001,,576.31,0.59,入门,1,334,1,0,1,1
Unaccepted,赫鲁小夫,P1001,,576.31,0.59,入门,0,335,1,0,1,1
Accepted,dy20100406,P1001,,576.31,0.59,入门,1,109,1,0,1,1
Unaccepted,ljx19971013,P1001,,576.31,0.59,入门,0,107,1,0,1,1
Accepted,lemmmm,P1001,,576.31,0.59,入门,1,110,1,0,1,1
Accepted,zouxiang,P1001,,576.31,0.59,入门,1,106,1,0,1,1
Unaccepted,KABB,P1001,,576.31,0.59,入门,0,112,1,0,1,1
Accepted,qiuxiong1590,P1001,,576.31,0.59,入门,1,116,1,0,1,1
Unaccepted,lhl13888668895,P1001,,576.31,0.59,入门,0,115,1,0,1,1
Accepted,yjm6788,P1001,,576.31,0.59,入门,1,336,1,0,1,1
Accepted,wxxx,P1001,,576.31,0.59,入门,1,337,1,0,1,1
Unaccepted,thisisliang,P1001,,576.31,0.59,入门,0,118,1,0,1,1
Accepted,安居客kkc,P1001,,576.31,0.59,入门,1,338,1,0,1,1
Unaccepted,轩儿儿儿,P1001,,576.31,0.59,入门,0,339,1,0,1,1
Accepted,ZX233333,P1001,,576.31,0.59,入门,1,120,1,0,1,1
Accepted,Ckeaiplus,P1001,,576.31,0.59,入门,1,340,1,0,1,1
Accepted,Eason_AC,P1001,,576.31,0.59,入门,1,341,1,0,1,1
Accepted,seandev,P1001,,576.31,0.59,入门,1,342,1,0,1,1
Unaccepted,Mysteryflight,P1001,,576.31,0.59,入门,0,343,1,0,1,1
Accepted,ncoheart,P1001,,576.31,0.59,入门,1,123,1,0,1,1
Accepted,qinyihao,P1001,,576.31,0.59,入门,1,344,1,0,1,1
Unaccepted,Zshisan,P1001,,576.31,0.59,入门,0,345,1,0,1,1
Accepted,liujianmingshinidie,P1001,,576.31,0.59,入门,1,124,1,0,1,1
Accepted,hawkee,P1001,,576.31,0.59,入门,1,346,1,0,1,1
Unaccepted,WYTttao,P1001,,576.31,0.59,入门,0,128,1,0,1,1
Accepted,zgy666,P1001,,576.31,0.59,入门,1,347,1,0,1,1
Accepted,jo_sen,P1001,,576.31,0.59,入门,1,130,1,0,1,1
Accepted,why1286354099,P1001,,576.31,0.59,入门,1,132,1,0,1,1
Accepted,L_叶心,P1001,,576.31,0.59,入门,1,348,1,0,1,1
Accepted,123954355Hkr,P1001,,576.31,0.59,入门,1,349,1,0,1,1
Unaccepted,codejesus_young,P1001,,576.31,0.59,入门,0,0,1,0,1,1
Accepted,QSH123321,P1001,,576.31,0.59,入门,1,350,1,0,1,1
Unaccepted,wsmnb,P1001,,576.31,0.59,入门,0,135,1,0,1,1
Accepted,Hxin,P1001,,576.31,0.59,入门,1,351,1,0,1,1
Accepted,ACCXavier,P1001,,576.31,0.59,入门,1,352,1,0,1,1
Accepted,c1010ccrush,P1001,,576.31,0.59,入门,1,134,1,0,1,1
Accepted,小卒甲假小卒,P1001,,576.31,0.59,入门,1,353,1,0,1,1
Unaccepted,Barry0903,P1001,,576.31,0.59,入门,0,136,1,0,1,1
Unaccepted,Heyf,P1001,,576.31,0.59,入门,0,354,1,0,1,1
Accepted,Gayler,P1001,,576.31,0.59,入门,1,355,1,0,1,1
Accepted,liudunrui,P1001,,576.31,0.59,入门,1,138,1,0,1,1
Accepted,Sonja郁妍,P1001,,576.31,0.59,入门,1,356,1,0,1,1
Accepted,Xu_Lejian,P1001,,576.31,0.59,入门,1,357,1,0,1,1
Accepted,siwanzhiyi,P1001,,576.31,0.59,入门,1,358,1,0,1,1
Unaccepted,Rikka125,P1001,,576.31,0.59,入门,0,359,1,0,1,1
Accepted,trf2476,P1001,,576.31,0.59,入门,1,360,1,0,1,1
Accepted,Rikka356,P1001,,576.31,0.59,入门,1,361,1,0,1,1
Accepted,yudidina,P1001,,576.31,0.59,入门,1,362,1,0,1,1
Unaccepted,ruika06,P1001,,576.31,0.59,入门,0,363,1,0,1,1
Accepted,君子曰,P1001,,576.31,0.59,入门,1,364,1,0,1,1
Unaccepted,CMZ晨安,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,365,2,1,2,2
Unaccepted,unbelievable666,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,366,2,1,2,2
Accepted,BetterMeforD,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,367,2,1,2,2
Unaccepted,末路江郎,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,287,2,1,2,2
Unaccepted,SeeHow,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,368,2,1,2,2
Unaccepted,jie8792343g5,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,369,2,1,2,2
Unaccepted,球球了AC吧,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,370,2,1,2,2
Unaccepted,Grouchy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,371,2,1,2,2
Accepted,杨振亚673,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,372,2,1,2,2
Unaccepted,Lokirovskii,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,373,2,1,2,2
Unaccepted,turing66,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,374,2,1,2,2
Unaccepted,索尔·奥丁森,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,375,2,1,2,2
Accepted,meng12138,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,376,2,1,2,2
Unaccepted,tzhiy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,377,2,1,2,2
Unaccepted,张宇豪666,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,378,2,1,2,2
Unaccepted,bcybcy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,379,2,1,2,2
Accepted,LUCYSTEAM,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,380,2,1,2,2
Unaccepted,湖工vip,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,381,2,1,2,2
Unaccepted,long20021703,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,382,2,1,2,2
Accepted,123703zyf,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,383,2,1,2,2
Unaccepted,Turbo_engine,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,384,2,1,2,2
Unaccepted,sthtbsny,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,385,2,1,2,2
Unaccepted,d1d1d,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,386,2,1,2,2
Unaccepted,xiaoxuheng,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,387,2,1,2,2
Unaccepted,LuoYf,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,388,2,1,2,2
Accepted,ToBeTrusted,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,389,2,1,2,2
Unaccepted,yh200314,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,390,2,1,2,2
Unaccepted,lanos212,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,391,2,1,2,2
Unaccepted,yoyo_looming,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,392,2,1,2,2
Unaccepted,cyy2066270092,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,257,2,1,2,2
Unaccepted,Alonezyj,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,393,2,1,2,2
Unaccepted,化尘star,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,394,2,1,2,2
Unaccepted,xiaoju,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,395,2,1,2,2
Unshown,,P1002,"NOIp普及组
2002",211.77,0.3,普及-,2,46,2,1,2,2
Unaccepted,SuRer1234,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,396,2,1,2,2
Accepted,淡看宝贝,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,397,2,1,2,2
Unaccepted,genius_dzb,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,398,2,1,2,2
Unaccepted,zy187,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,399,2,1,2,2
Unaccepted,po1866,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,305,2,1,2,2
Unaccepted,xhl_338,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,97,2,1,2,2
Unaccepted,ytswr,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,400,2,1,2,2
Unaccepted,Jaryiyyyyy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,401,2,1,2,2
Unaccepted,HZH7318,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,402,2,1,2,2
Unaccepted,dream_Hao,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,327,2,1,2,2
Unaccepted,Felix啊啊啊啊,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,403,2,1,2,2
Unaccepted,bks123,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,404,2,1,2,2
Unaccepted,峻宇哥,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,405,2,1,2,2
Unaccepted,vv_ay3c4,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,406,2,1,2,2
Unaccepted,ememmm,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,407,2,1,2,2
Accepted,std666,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,408,2,1,2,2
Accepted,朱梓泉的爸爸,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,409,2,1,2,2
Unaccepted,2545279069CJW,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,410,2,1,2,2
Accepted,chenwanxi41,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,411,2,1,2,2
Unaccepted,nick_zha,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,412,2,1,2,2
Unaccepted,ncoheart,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,123,2,1,2,2
Unaccepted,whh005,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,413,2,1,2,2
Unaccepted,WUZHICHAO,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,414,2,1,2,2
Unaccepted,baobeihu1126,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,415,2,1,2,2
Unaccepted,jo_sen,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,130,2,1,2,2
Accepted,asdfgh55649,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,416,2,1,2,2
Unaccepted,skyfly886,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,417,2,1,2,2
Accepted,c。,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,418,2,1,2,2
Unaccepted,978935810zmj,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,419,2,1,2,2
Unaccepted,H2030819025,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,420,2,1,2,2
Accepted,huangkx,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,421,2,1,2,2
Unaccepted,wyxwyxwyx,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,422,2,1,2,2
Unaccepted,woshixiaohunzi,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,423,2,1,2,2
Unaccepted,不羁123,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,424,2,1,2,2
Unaccepted,2yue14,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,425,2,1,2,2
Unaccepted,Summer_Ltd,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,426,2,1,2,2
Accepted,Awkward,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,427,2,1,2,2
Unaccepted,handsome俊,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,428,2,1,2,2
Unaccepted,wlmszdnb,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,429,2,1,2,2
Unaccepted,QiJunliang,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,430,2,1,2,2
Accepted,lcc020505,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,197,2,1,2,2
Unaccepted,ExhaustedBoy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,431,2,1,2,2
Unaccepted,mengyishi,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,432,2,1,2,2
Unaccepted,SCNU_YJX,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,433,2,1,2,2
Unaccepted,YSHK132456789,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,434,2,1,2,2
Unaccepted,low123,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,435,2,1,2,2
Accepted,小龙喵,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,436,2,1,2,2
Unaccepted,phoenix76,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,437,2,1,2,2
Unaccepted,L1509021938,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,438,2,1,2,2
Unaccepted,whffams,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,439,2,1,2,2
Unaccepted,tya123,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,440,2,1,2,2
Accepted,御坂mikoto,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,441,2,1,2,2
Accepted,z_y_m,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,442,2,1,2,2
Waiting,Chen_Tai,P1002,"NOIp普及组
2002",211.77,0.3,普及-,4,443,2,1,2,2
Waiting,jknbhbuy,P1002,"NOIp普及组
2002",211.77,0.3,普及-,4,444,2,1,2,2
Accepted,h202010,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,445,2,1,2,2
Unaccepted,tongzhenxuan,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,446,2,1,2,2
Unaccepted,彤日初升,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,447,2,1,2,2
Unaccepted,LQM799,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,448,2,1,2,2
Unaccepted,TJUT_0015,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,449,2,1,2,2
Accepted,hujia2021,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,450,2,1,2,2
Accepted,SYS传闻中的球,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,451,2,1,2,2
Unaccepted,余生慢,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,452,2,1,2,2
Unaccepted,家父张二河,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,453,2,1,2,2
Unaccepted,sq524594846,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,454,2,1,2,2
Unaccepted,zh3338024948,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,455,2,1,2,2
Unaccepted,aa15815164433,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,456,2,1,2,2
Unaccepted,dongxiaofengbc,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,457,2,1,2,2
Unaccepted,Con24kn,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,458,2,1,2,2
Accepted,k y m,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,459,2,1,2,2
Accepted,koro,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,460,2,1,2,2
Accepted,wh0142,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,461,2,1,2,2
Unaccepted,C200613黄渝博,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,462,2,1,2,2
Unaccepted,zjq88584656,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,463,2,1,2,2
Accepted,xmmz517787023,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,464,2,1,2,2
Accepted,FTTS,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,465,2,1,2,2
Unaccepted,Aros,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,466,2,1,2,2
Unaccepted,wangyudong09,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,467,2,1,2,2
Unaccepted,幻想乐章,P1002,"NOIp普及组
2002",211.77,0.3,普及-,0,468,2,1,2,2
Accepted,Durable,P1002,"NOIp普及组
2002",211.77,0.3,普及-,1,469,2,1,2,2
Unaccepted,姜役_Eli,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,470,3,1,3,3
Unaccepted,Break_tao,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,471,3,1,3,3
Unaccepted,林楷淞666,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,472,3,1,3,3
Unaccepted,li1994218,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,473,3,1,3,3
Accepted,zxhyll,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,474,3,1,3,3
Unaccepted,陈宏浩,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,475,3,1,3,3
Unaccepted,WAWA的,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,476,3,1,3,3
Accepted,陈情、无机,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,477,3,1,3,3
Unaccepted,DDD老猹,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,478,3,1,3,3
Accepted,zhangxinyang2008,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,479,3,1,3,3
Accepted,wuwei1636,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,480,3,1,3,3
Unaccepted,ckk_0118,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,481,3,1,3,3
Accepted,CreeperLv,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,482,3,1,3,3
Unaccepted,chw081024,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,483,3,1,3,3
Unaccepted,Dortmund,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,484,3,1,3,3
Unaccepted,123703zyf,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,383,3,1,3,3
Accepted,qy123456,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,485,3,1,3,3
Unaccepted,帅开椰子皮,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,486,3,1,3,3
Unaccepted,aikun01,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,487,3,1,3,3
Accepted,xiaoju,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,395,3,1,3,3
Accepted,codeloong,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,488,3,1,3,3
Accepted,180993751zuo,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,489,3,1,3,3
Unaccepted,lz486,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,490,3,1,3,3
Unaccepted,COD002,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,491,3,1,3,3
Unaccepted,淡看宝贝,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,397,3,1,3,3
Unaccepted,jccccccc,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,492,3,1,3,3
Accepted,虞政熹,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,493,3,1,3,3
Accepted,2627423072lzz,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,494,3,1,3,3
Unaccepted,RyanLei,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,495,3,1,3,3
Unaccepted,liujingzhichen,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,496,3,1,3,3
Accepted,cunkouyoukesong,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,497,3,1,3,3
Unaccepted,lpq0268,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,498,3,1,3,3
Unaccepted,成晨,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,499,3,1,3,3
Accepted,多啦xr,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,500,3,1,3,3
Unaccepted,magiczfz,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,501,3,1,3,3
Unaccepted,xiaoqi0,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,502,3,1,3,3
Accepted,darkforce,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,503,3,1,3,3
Unaccepted,castielZH,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,504,3,1,3,3
Unaccepted,huang0412,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,505,3,1,3,3
Unaccepted,d1d1d,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,386,3,1,3,3
Unaccepted,daiyang,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,506,3,1,3,3
Accepted,朱梓泉的爸爸,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,409,3,1,3,3
Accepted,lyx070122,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,507,3,1,3,3
Unaccepted,CircaHAN1,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,508,3,1,3,3
Unaccepted,wuyuhangnb,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,509,3,1,3,3
Accepted,BetterMeforD,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,367,3,1,3,3
Unaccepted,ncoheart,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,123,3,1,3,3
Accepted,MR_QIN,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,510,3,1,3,3
Accepted,天南星魔芋,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,511,3,1,3,3
Unaccepted,decentjoker,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,512,3,1,3,3
Accepted,Daises,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,114,3,1,3,3
Unaccepted,lovesickman,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,513,3,1,3,3
Accepted,哲学家写散文,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,514,3,1,3,3
Unaccepted,ZX233333,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,120,3,1,3,3
Accepted,jo_sen,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,130,3,1,3,3
Unaccepted,long1997,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,515,3,1,3,3
Unaccepted,978935810zmj,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,419,3,1,3,3
Unaccepted,AAA18947208923,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,133,3,1,3,3
Unaccepted,6973lb,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,516,3,1,3,3
Unaccepted,我演我演！,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,517,3,1,3,3
Accepted,tlemangen,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,518,3,1,3,3
Unaccepted,biejiaowohuazi,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,519,3,1,3,3
Unaccepted,1433223cx,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,520,3,1,3,3
Unaccepted,taoqibufazhan,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,521,3,1,3,3
Unshown,,P1003,"NOIp提高组
2011",219.8,0.35,普及-,2,46,3,1,3,3
Accepted,zaqxswcdevfr,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,522,3,1,3,3
Accepted,Jyc2,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,523,3,1,3,3
Accepted,GC_XBY,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,524,3,1,3,3
Unaccepted,ronghuo,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,525,3,1,3,3
Unaccepted,zjh3171,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,526,3,1,3,3
Unaccepted,xth1328040150,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,527,3,1,3,3
Unaccepted,Zcheng,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,528,3,1,3,3
Unaccepted,charlotte0314,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,529,3,1,3,3
Accepted,ExhaustedBoy,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,431,3,1,3,3
Accepted,Luqy0307,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,530,3,1,3,3
Accepted,lsy0302,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,531,3,1,3,3
Accepted,DIORPan,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,532,3,1,3,3
Unaccepted,wh0142,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,461,3,1,3,3
Unaccepted,yuxinhao,P1003,"NOIp提高组
2011",219.8,0.35,普及-,0,533,3,1,3,3
Accepted,fqy1211,P1003,"NOIp提高组
2011",219.8,0.35,普及-,1,534,3,1,3,3
